PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Phase,Transported Prediction,Probability - Yes,Probability - No,Deck,Num,Side,Cabin_Category,Model Accuracy
4940_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Dony Vantonson,1.0,Existing Data,True,0.9304717,0.06952828,G,805.0,S,Cabin Category C,0.8831243529276429
4941_01,Mars,False,TRAPPIST-1e,35.0,False,988.0,0.0,830.0,2.0,0.0,Waffes Buche,0.0,Existing Data,False,0.28188455,0.71811545,F,1008.0,P,Cabin Category D,0.8831243529276429
4942_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Lis Reenon,1.0,Existing Data,True,0.9301457,0.06985432,G,806.0,S,Cabin Category C,0.8831243529276429
4942_02,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Coreee Reenon,1.0,Existing Data,True,0.92186123,0.07813877,G,806.0,S,Cabin Category C,0.8831243529276429
4943_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Packs Curie,1.0,Existing Data,True,0.98624045,0.013759553,F,1009.0,P,Cabin Category D,0.8831243529276429
4944_01,Europa,False,55 Cancri e,27.0,False,269.0,2171.0,2.0,2.0,0.0,Hadirah Ainserfle,1.0,Existing Data,True,0.9777794,0.022220612,A,60.0,S,Cabin Category A,0.8831243529276429
4944_02,Europa,False,55 Cancri e,58.0,False,0.0,3448.0,0.0,737.0,2193.0,Sular Ainserfle,0.0,Existing Data,False,0.10000216,0.89999783,A,60.0,S,Cabin Category A,0.8831243529276429
4944_03,Europa,False,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,Luxonon Ainserfle,0.0,Existing Data,False,0.18276559,0.8172344,A,60.0,S,Cabin Category A,0.8831243529276429
4945_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Eline Bartins,1.0,Existing Data,True,0.5867572,0.41324282,G,798.0,P,Cabin Category C,0.8831243529276429
4946_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Helley Kiddley,0.0,Existing Data,False,0.31208453,0.68791544,G,799.0,P,Cabin Category C,0.8831243529276429
4950_01,Earth,True,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Eulahy Wheelez,0.0,Existing Data,True,0.56341654,0.43658346,G,800.0,P,Cabin Category C,0.8831243529276429
4951_01,Mars,False,TRAPPIST-1e,43.0,False,11.0,0.0,1297.0,38.0,0.0,Peefox Ruica,1.0,Existing Data,True,0.7131572,0.28684282,F,1010.0,P,Cabin Category D,0.8831243529276429
4952_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Neysma Rekle,1.0,Existing Data,True,0.99080175,0.009198248,F,939.0,S,Cabin Category D,0.8831243529276429
4954_01,Earth,False,TRAPPIST-1e,24.0,False,3.0,1018.0,687.0,50.0,0.0,Joanny Roses,1.0,Existing Data,True,0.9210515,0.0789485,G,808.0,S,Cabin Category C,0.8831243529276429
4956_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Walla Mcphernard,1.0,Existing Data,True,0.9304717,0.06952828,G,809.0,S,Cabin Category C,0.8831243529276429
4958_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,235.0,0.0,474.0,0.0,Ivanna Flemaney,0.0,Existing Data,False,0.34250394,0.6574961,G,810.0,S,Cabin Category C,0.8831243529276429
4961_01,Mars,False,TRAPPIST-1e,32.0,False,1016.0,0.0,307.0,5.0,0.0,Ane Read,1.0,Existing Data,False,0.42979765,0.57020235,F,942.0,S,Cabin Category D,0.8831243529276429
4963_01,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Carold Woodwardy,1.0,Existing Data,True,0.9275888,0.07241118,G,811.0,S,Cabin Category C,0.8831243529276429
4964_01,Mars,False,TRAPPIST-1e,64.0,False,2147.0,0.0,191.0,59.0,0.0,Hone Barne,0.0,Existing Data,False,0.08494731,0.9150527,D,154.0,S,Cabin Category A,0.8831243529276429
4965_01,Earth,False,TRAPPIST-1e,21.0,False,457.0,79.0,1134.0,0.0,0.0,Calvia Corman,0.0,Existing Data,False,0.12468184,0.87531817,E,308.0,P,Cabin Category B,0.8831243529276429
4970_01,Earth,False,PSO J318.5-22,26.0,False,0.0,9.0,0.0,0.0,1376.0,Andary Wilderssen,0.0,Existing Data,False,0.13428119,0.86571884,F,943.0,S,Cabin Category D,0.8831243529276429
4972_01,Europa,False,55 Cancri e,35.0,False,87.0,1719.0,2750.0,0.0,79.0,Beneba Blentrary,1.0,Existing Data,True,0.87856525,0.12143475,B,162.0,P,Cabin Category A,0.8831243529276429
4973_01,Earth,False,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,Paulie Stephendsey,0.0,Existing Data,False,0.14191036,0.8580896,E,309.0,P,Cabin Category B,0.8831243529276429
4973_02,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Brence Stephendsey,1.0,Existing Data,True,0.64500463,0.35499537,G,803.0,P,Cabin Category C,0.8831243529276429
4974_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,10.0,0.0,9319.0,1225.0,Thabih Vendeck,0.0,Existing Data,False,0.0018150624,0.9981849,A,44.0,P,Cabin Category A,0.8831243529276429
4974_02,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Lesat Vendeck,1.0,Existing Data,True,0.99232626,0.0076737404,F,431.0,S,Cabin Category A,0.8831243529276429
4975_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Wartyson,1.0,Existing Data,True,0.89534444,0.104655564,G,813.0,S,Cabin Category C,0.8831243529276429
4975_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Wartyson,1.0,Existing Data,True,0.81410503,0.18589497,G,813.0,S,Cabin Category C,0.8831243529276429
4975_03,Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Celis Wartyson,1.0,Existing Data,True,0.9153687,0.084631324,G,813.0,S,Cabin Category C,0.8831243529276429
4977_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,4.0,834.0,0.0,32.0,Kylen Merce,1.0,Existing Data,True,0.9687196,0.0312804,F,945.0,S,Cabin Category D,0.8831243529276429
4977_02,Earth,False,TRAPPIST-1e,32.0,False,2756.0,125.0,9.0,0.0,103.0,Nicey Merce,0.0,Existing Data,False,0.08155634,0.9184437,F,945.0,S,Cabin Category D,0.8831243529276429
4978_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,0.0,Floyde Hortis,0.0,Existing Data,False,0.29502523,0.7049748,F,1015.0,P,Cabin Category D,0.8831243529276429
4979_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Arllia Mckinn,0.0,Existing Data,True,0.5326488,0.4673512,G,804.0,P,Cabin Category C,0.8831243529276429
4980_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,882.0,0.0,Lelah Potterry,0.0,Existing Data,False,0.028548714,0.9714513,G,805.0,P,Cabin Category C,0.8831243529276429
4980_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,0.0,Existing Data,False,0.4382292,0.5617708,G,805.0,P,Cabin Category C,0.8831243529276429
4980_03,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,,0.0,Existing Data,False,0.28876418,0.7112358,G,805.0,P,Cabin Category C,0.8831243529276429
4981_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,769.0,0.0,0.0,7.0,Davis Brenney,1.0,Existing Data,True,0.9780487,0.021951318,F,946.0,S,Cabin Category D,0.8831243529276429
4981_02,Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Millia Connon,1.0,Existing Data,True,0.90550977,0.09449023,G,814.0,S,Cabin Category C,0.8831243529276429
4981_03,Earth,False,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,Brank Brenney,0.0,Existing Data,False,0.2039663,0.7960337,G,814.0,S,Cabin Category C,0.8831243529276429
4983_01,Earth,False,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,0.0,Mabley Mcbriguez,1.0,Existing Data,False,0.3257825,0.67421746,F,1016.0,P,Cabin Category D,0.8831243529276429
4987_01,Earth,False,TRAPPIST-1e,21.0,False,36.0,162.0,0.0,588.0,0.0,Fayene Popelacruz,1.0,Existing Data,True,0.6053952,0.3946048,G,816.0,S,Cabin Category C,0.8831243529276429
4989_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,1.0,0.0,786.0,0.0,Inette Johnshines,0.0,Existing Data,False,0.05645904,0.94354093,E,310.0,P,Cabin Category B,0.8831243529276429
4990_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Nasliak Listive,0.0,Existing Data,True,0.9696093,0.03039068,B,164.0,P,Cabin Category A,0.8831243529276429
4991_01,Earth,False,TRAPPIST-1e,79.0,False,610.0,0.0,0.0,200.0,5.0,Rickie Pentss,0.0,Existing Data,False,0.055118483,0.9448815,G,806.0,P,Cabin Category C,0.8831243529276429
4992_01,Earth,False,PSO J318.5-22,22.0,False,479.0,34.0,0.0,29.0,4.0,Dandra Sextones,0.0,Existing Data,False,0.17750409,0.82249594,F,1018.0,P,Cabin Category D,0.8831243529276429
4995_01,Earth,False,55 Cancri e,42.0,False,642.0,282.0,0.0,0.0,0.0,Timmy Cardners,1.0,Existing Data,False,0.33256453,0.66743547,G,807.0,P,Cabin Category C,0.8831243529276429
4996_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Scera Mitte,1.0,Existing Data,True,0.98917073,0.01082927,F,949.0,S,Cabin Category D,0.8831243529276429
4997_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Disgul,1.0,Existing Data,True,0.98030627,0.019693732,C,156.0,P,Cabin Category A,0.8831243529276429
4998_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Lison Willy,1.0,Existing Data,True,0.93294233,0.06705767,G,818.0,S,Cabin Category C,0.8831243529276429
4999_01,Earth,False,TRAPPIST-1e,30.0,False,1120.0,0.0,0.0,0.0,794.0,Chelly Mckins,0.0,Existing Data,False,0.34312183,0.6568782,F,950.0,S,Cabin Category D,0.8831243529276429
5000_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Courta Barrison,1.0,Existing Data,False,0.43858752,0.56141245,G,808.0,P,Cabin Category C,0.8831243529276429
5003_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Bulliamoses,0.0,Existing Data,False,0.4318144,0.56818557,G,809.0,P,Cabin Category C,0.8831243529276429
5004_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Mediah Gloyanthy,1.0,Existing Data,True,0.9723017,0.027698278,B,165.0,P,Cabin Category A,0.8831243529276429
5005_01,Earth,False,TRAPPIST-1e,46.0,False,819.0,31.0,0.0,49.0,2.0,Rayley Daughtson,0.0,Existing Data,False,0.13360679,0.8663932,F,1019.0,P,Cabin Category D,0.8831243529276429
5006_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Stingive,1.0,Existing Data,True,0.9849027,0.01509732,B,166.0,P,Cabin Category A,0.8831243529276429
5006_02,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Alyat Stingive,1.0,Existing Data,True,0.9879275,0.012072504,B,166.0,P,Cabin Category A,0.8831243529276429
5006_03,Europa,False,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,Alark Stingive,0.0,Existing Data,False,0.017284026,0.98271596,B,166.0,P,Cabin Category A,0.8831243529276429
5007_01,Mars,False,TRAPPIST-1e,35.0,False,1337.0,49.0,57.0,0.0,0.0,Gramus Watie,0.0,Existing Data,False,0.15224788,0.8477521,F,951.0,S,Cabin Category D,0.8831243529276429
5008_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Apies Prity,1.0,Existing Data,True,0.99149054,0.008509457,F,952.0,S,Cabin Category D,0.8831243529276429
5009_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,,1.0,Existing Data,True,0.9746342,0.02536583,F,1020.0,P,Cabin Category D,0.8831243529276429
5010_01,Mars,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,Poloos Sincy,0.0,Existing Data,False,0.0705442,0.9294558,F,1021.0,P,Cabin Category D,0.8831243529276429
5012_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,1.0,Existing Data,True,0.6875624,0.3124376,G,811.0,P,Cabin Category C,0.8831243529276429
5013_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,Kaye Wagnerray,1.0,Existing Data,True,0.9848428,0.015157223,F,953.0,S,Cabin Category D,0.8831243529276429
5014_01,Earth,False,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,Quan Porté,0.0,Existing Data,False,0.03502522,0.96497476,D,162.0,P,Cabin Category A,0.8831243529276429
5014_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Moste Porté,1.0,Existing Data,True,0.9892631,0.010736883,F,1022.0,P,Cabin Category D,0.8831243529276429
5015_01,Europa,False,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,Geno Lowerrudy,0.0,Existing Data,False,0.012476456,0.98752356,C,194.0,S,Cabin Category A,0.8831243529276429
5016_01,Mars,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,Honda Bert,0.0,Existing Data,False,0.07147005,0.92853,F,1023.0,P,Cabin Category D,0.8831243529276429
5017_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Raptax Giba,1.0,Existing Data,True,0.98917073,0.01082927,F,954.0,S,Cabin Category D,0.8831243529276429
5018_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Pooles,1.0,Existing Data,True,0.73754215,0.26245785,G,812.0,P,Cabin Category C,0.8831243529276429
5019_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,Olly Hebernandry,0.0,Existing Data,False,0.37035355,0.6296464,F,955.0,S,Cabin Category D,0.8831243529276429
5020_01,Earth,False,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,Annon Anthompson,1.0,Existing Data,True,0.8052993,0.19470072,F,956.0,S,Cabin Category D,0.8831243529276429
5021_01,Europa,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,Celavar Fulacid,1.0,Existing Data,True,0.92434764,0.07565236,B,167.0,P,Cabin Category A,0.8831243529276429
5023_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,Briney Griffy,0.0,Existing Data,False,0.077203415,0.9227966,G,813.0,P,Cabin Category C,0.8831243529276429
5025_01,Earth,False,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,Ronard Arner,0.0,Existing Data,False,0.046220545,0.95377946,F,1024.0,P,Cabin Category D,0.8831243529276429
5027_01,Earth,False,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,Noria Kiddley,0.0,Existing Data,True,0.53025633,0.46974367,E,321.0,S,Cabin Category B,0.8831243529276429
5028_01,Europa,False,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,Enifak Plattering,0.0,Existing Data,False,0.009840532,0.99015945,A,61.0,S,Cabin Category A,0.8831243529276429
5032_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Dicely,1.0,Existing Data,True,0.9476731,0.052326918,E,322.0,S,Cabin Category B,0.8831243529276429
5034_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,Briany Sellahaney,0.0,Existing Data,False,0.010222506,0.9897775,G,824.0,S,Cabin Category C,0.8831243529276429
5035_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Coolerson,1.0,Existing Data,True,0.96509814,0.034901857,G,825.0,S,Cabin Category C,0.8831243529276429
5036_01,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,0.0,Existing Data,True,0.56341654,0.43658346,G,814.0,P,Cabin Category C,0.8831243529276429
5036_02,Earth,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,0.0,Existing Data,False,0.09207054,0.9079295,G,814.0,P,Cabin Category C,0.8831243529276429
5039_01,Mars,False,TRAPPIST-1e,16.0,False,1285.0,0.0,14.0,1386.0,0.0,Jayrin Bate,0.0,Existing Data,False,0.014544447,0.9854556,F,958.0,S,Cabin Category D,0.8831243529276429
5039_02,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Hule Bate,1.0,Existing Data,True,0.99430156,0.0056984425,F,958.0,S,Cabin Category D,0.8831243529276429
5039_03,Mars,False,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,Rionk Bate,1.0,Existing Data,False,0.43784165,0.56215835,F,958.0,S,Cabin Category D,0.8831243529276429
5039_04,Mars,False,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,Cakes Bate,0.0,Existing Data,False,0.34954607,0.6504539,F,958.0,S,Cabin Category D,0.8831243529276429
5040_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,Enibik Dynigic,0.0,Existing Data,False,0.02687559,0.9731244,C,195.0,S,Cabin Category A,0.8831243529276429
5040_02,Europa,False,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,Alsha Dynigic,0.0,Existing Data,False,0.010829292,0.98917073,C,195.0,S,Cabin Category A,0.8831243529276429
5042_01,Earth,False,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,Lorice Estiagosen,1.0,Existing Data,False,0.42087898,0.579121,F,1026.0,P,Cabin Category D,0.8831243529276429
5044_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,Sanya Palmes,0.0,Existing Data,True,0.77970237,0.22029763,G,826.0,S,Cabin Category C,0.8831243529276429
5044_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,,1.0,Existing Data,True,0.9369243,0.06307572,G,826.0,S,Cabin Category C,0.8831243529276429
5048_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Lerion Moodson,1.0,Existing Data,False,0.41574207,0.58425796,F,431.0,S,Cabin Category A,0.8831243529276429
5050_01,Earth,False,TRAPPIST-1e,31.0,False,433.0,111.0,238.0,86.0,0.0,Loree Wolfernan,0.0,Existing Data,False,0.08831897,0.91168106,F,1028.0,P,Cabin Category D,0.8831243529276429
5051_01,Mars,False,TRAPPIST-1e,49.0,False,1176.0,0.0,20.0,103.0,0.0,Tous Flité,0.0,Existing Data,False,0.09086177,0.9091382,E,324.0,S,Cabin Category B,0.8831243529276429
5052_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Crick Khart,1.0,Existing Data,True,0.99232084,0.0076791644,F,961.0,S,Cabin Category D,0.8831243529276429
5052_02,Mars,False,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,,1.0,Existing Data,True,0.9822824,0.0177176,F,961.0,S,Cabin Category D,0.8831243529276429
5057_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Idave Simmonders,1.0,Existing Data,True,0.8059685,0.19403148,G,816.0,P,Cabin Category C,0.8831243529276429
5058_01,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Goos Apie,1.0,Existing Data,True,0.99440455,0.0055954456,F,963.0,S,Cabin Category D,0.8831243529276429
5058_02,Mars,False,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,Gork Apie,0.0,Existing Data,False,0.12829159,0.8717084,F,963.0,S,Cabin Category D,0.8831243529276429
5058_03,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Leos Apie,1.0,Existing Data,True,0.99080175,0.009198248,F,963.0,S,Cabin Category D,0.8831243529276429
5059_01,Earth,False,55 Cancri e,21.0,False,639.0,0.0,0.0,0.0,0.0,Nancis Ryanga,0.0,Existing Data,False,0.17376478,0.82623523,F,1030.0,P,Cabin Category D,0.8831243529276429
5060_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Algork Honatte,1.0,Existing Data,True,0.9873584,0.012641609,C,157.0,P,Cabin Category A,0.8831243529276429
5060_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Instan Honatte,1.0,Existing Data,True,0.9876336,0.012366414,C,157.0,P,Cabin Category A,0.8831243529276429
5060_03,Europa,False,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,Segino Honatte,0.0,Existing Data,False,0.15133171,0.8486683,C,157.0,P,Cabin Category A,0.8831243529276429
5060_04,Europa,False,55 Cancri e,29.0,True,530.0,418.0,0.0,0.0,9129.0,Alhaino Honatte,0.0,Existing Data,False,0.0041872375,0.9958128,C,157.0,P,Cabin Category A,0.8831243529276429
5061_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Furudah Patoetic,1.0,Existing Data,True,0.99561936,0.0043806434,C,196.0,S,Cabin Category A,0.8831243529276429
5061_02,Europa,False,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,Mediton Patoetic,1.0,Existing Data,True,0.996932,0.0030679703,C,196.0,S,Cabin Category A,0.8831243529276429
5062_01,Earth,False,TRAPPIST-1e,46.0,False,971.0,0.0,20.0,0.0,5.0,Sallie Bushallert,0.0,Existing Data,False,0.13442707,0.8655729,E,325.0,S,Cabin Category B,0.8831243529276429
5063_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,794.0,16.0,0.0,0.0,Kennie Solinez,1.0,Existing Data,True,0.93982697,0.060173035,G,830.0,S,Cabin Category C,0.8831243529276429
5064_01,Europa,False,55 Cancri e,22.0,False,1961.0,82.0,0.0,3025.0,2406.0,Alraiam Gocent,0.0,Existing Data,False,0.007114951,0.99288505,A,62.0,S,Cabin Category A,0.8831243529276429
5065_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Asellan Crueld,1.0,Existing Data,True,0.97078604,0.029213965,E,326.0,S,Cabin Category B,0.8831243529276429
5065_02,Europa,False,55 Cancri e,26.0,False,606.0,1080.0,0.0,2011.0,0.0,,0.0,Existing Data,False,0.04163017,0.95836985,E,326.0,S,Cabin Category B,0.8831243529276429
5067_01,Earth,False,55 Cancri e,36.0,False,0.0,1808.0,0.0,344.0,0.0,Kerryn Wolfernan,1.0,Existing Data,True,0.866002,0.13399798,F,964.0,S,Cabin Category D,0.8831243529276429
5068_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nadie Polliamposs,1.0,Existing Data,True,0.77906346,0.22093654,E,314.0,P,Cabin Category B,0.8831243529276429
5069_01,Earth,False,PSO J318.5-22,56.0,False,1309.0,0.0,69.0,1.0,0.0,Andary Hurchez,0.0,Existing Data,False,0.3501089,0.64989114,F,965.0,S,Cabin Category D,0.8831243529276429
5070_01,Earth,False,TRAPPIST-1e,20.0,False,542.0,175.0,0.0,5.0,0.0,Lillia Collinson,1.0,Existing Data,True,0.90370303,0.096296966,F,966.0,S,Cabin Category D,0.8831243529276429
5072_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Brina Saley,0.0,Existing Data,False,0.34515432,0.6548457,G,817.0,P,Cabin Category C,0.8831243529276429
5072_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Melica Saley,0.0,Existing Data,True,0.72841364,0.27158636,G,817.0,P,Cabin Category C,0.8831243529276429
5073_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Vere Frité,1.0,Existing Data,True,0.9820868,0.017913222,F,1033.0,P,Cabin Category D,0.8831243529276429
5074_01,Mars,False,TRAPPIST-1e,35.0,False,4608.0,0.0,926.0,382.0,0.0,Gorsp Biba,0.0,Existing Data,False,0.026382579,0.97361743,F,967.0,S,Cabin Category D,0.8831243529276429
5076_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,Alicey Wolferguson,0.0,Existing Data,False,0.0044318163,0.99556816,G,818.0,P,Cabin Category C,0.8831243529276429
5080_01,Earth,False,TRAPPIST-1e,21.0,False,1.0,0.0,143.0,558.0,1.0,Herina Buckeelez,0.0,Existing Data,False,0.30703586,0.69296414,F,969.0,S,Cabin Category D,0.8831243529276429
5083_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cary Pooles,0.0,Existing Data,False,0.4052499,0.5947501,G,820.0,P,Cabin Category C,0.8831243529276429
5084_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Askedus Fuelightic,0.0,Existing Data,True,0.9149291,0.08507091,E,315.0,P,Cabin Category B,0.8831243529276429
5084_02,Europa,False,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,Batrix Fuelightic,0.0,Existing Data,False,0.0017890015,0.998211,E,315.0,P,Cabin Category B,0.8831243529276429
5085_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,Alie Grahangory,1.0,Existing Data,True,0.9499634,0.05003661,F,970.0,S,Cabin Category D,0.8831243529276429
5087_01,Mars,False,TRAPPIST-1e,44.0,False,2575.0,3.0,20.0,0.0,0.0,Sunk Birt,0.0,Existing Data,False,0.033645127,0.96635485,F,1036.0,P,Cabin Category D,0.8831243529276429
5088_01,Earth,False,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,Jonard Horndley,1.0,Existing Data,False,0.20037489,0.7996251,F,972.0,S,Cabin Category D,0.8831243529276429
5089_01,Europa,False,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,Alrakan Aivering,0.0,Existing Data,False,0.007132169,0.9928678,B,170.0,P,Cabin Category A,0.8831243529276429
5089_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3750.0,0.0,0.0,41.0,Celeon Aivering,1.0,Existing Data,True,0.95508176,0.04491824,B,170.0,P,Cabin Category A,0.8831243529276429
5090_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,0.0,Existing Data,True,0.60550475,0.39449525,G,821.0,P,Cabin Category C,0.8831243529276429
5090_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Luzel Willy,0.0,Existing Data,True,0.589766,0.41023397,G,821.0,P,Cabin Category C,0.8831243529276429
